Id,Open Date,City,City Group,Type,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,revenue
1050,06/07/2013,Edirne,Other,IL,6,5,6,7.5,6,4,5,10,10,5,2,4,7.5,0,0,0,3,0,20,4,3,4,4,1,0,0,0,5,5,4,0,0,0,0,0,0,0,3343497.463
1051,04/04/2012,İstanbul,Big Cities,FC,1,2,4,3,1,1,1,5,5,4,5,5,5,0,0,0,0,0,1,1,1,5,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3719777.807
1052,12/28/2011,Ankara,Big Cities,FC,5,5,4,5,2,2,5,5,4,5,5,5,4,0,0,0,0,0,3,1,1,1,1,0,0,0,0,5,2,0,0,0,0,0,0,0,0,4974976.478
1053,10/10/2013,Kütahya,Other,FC,2,3,4,4,2,3,5,5,5,5,2,5,5,0,0,0,0,0,1,1,1,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1773953.017
1054,12/04/1999,İzmir,Big Cities,FC,2,4.5,4,3,1,2,2,6,8,4,2,6,4,0,0,0,0,0,10,1,6,2,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,6673445.993
1055,10/30/2013,İstanbul,Big Cities,FC,4,4,4,5,1,3,5,5,5,5,3,5,5,0,0,0,0,0,3,5,2,5,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3009361.202
1056,07/04/2008,Hatay,Other,FC,12,7.5,6,4,2,6,5,5,5,8,6,8,6,0,0,0,0,0,3,15,3,2,1,0,0,0,0,1,3,0,0,0,0,3,0,0,0,2923217.809
1057,08/01/2010,İstanbul,Big Cities,FC,3,3,4,4,1,2,5,4,5,5,3,5,5,0,0,0,0,0,1,1,2,4,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3863785.483
1058,05/03/2013,Kocaeli,Other,IL,4,5,5,4,2,2,3,3,4,4,1,5,4,3,4,3,0,1,2,1,2,3,1,0,0,3,4,2,3,4,5,3,4,0,4,0,3,2675633.892
1059,09/14/2009,Kocaeli,Other,IL,12,4,6,6,4,2,10,4,10,5,4,10,5,12,1,12,15,15,1,15,3,4,5,10,10,2,5,10,7.5,15,15,4,3,3,12,16,2,3950033.045
1060,06/24/2011,Rize,Other,IL,3,6,6,6,2,10,10,10,10,10,2,5,7.5,6,4,12,0,12,5,6,3,1,5,4,4,0,0,2.5,3,15,0,15,6,18,12,0,6,4157640.156
1061,12/28/2010,İstanbul,Big Cities,FC,4,5,5,3,1,5,5,8,4,5,6,5,5,1,2,0,2,4,4,5,1,4,1,5,2,5,0,5,2,0,5,5,3,4,4,4,1,4690876.066
1062,04/01/2000,İstanbul,Big Cities,FC,4,5,4,4,2,2,5,5,4,4,1,3,4,0,0,0,0,0,1,1,2,3,2,0,0,5,0,3,3,0,1,2,0,0,0,0,0,6550892.25
1063,09/17/2009,İstanbul,Big Cities,FC,4,5,5,3,2,4,5,5,5,5,1,5,5,2,2,0,0,4,1,4,2,1,4,4,0,5,4,3,3,3,0,3,0,0,0,0,4,5873147.085
1064,10/18/2012,İstanbul,Big Cities,FC,4,5,4,5,1,3,5,5,5,5,1,5,5,0,0,0,0,0,3,5,2,5,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3462013.262
1065,08/11/2007,İstanbul,Big Cities,IL,3,5,5,5,1,2,5,4,4,4,2,3,4,3,5,2,5,4,4,4,3,2,1,5,2,2,1,3,1,3,3,1,3,3,4,4,4,4915680.16
1066,05/24/2007,İzmir,Big Cities,IL,2,5,4,5,1,4,5,4,4,5,5,5,5,2,0,4,0,0,3,1,1,4,1,0,0,2,0,1,3,0,5,5,3,0,0,4,0,3618148.821
1067,11/29/2008,Tekirdağ,Other,FC,3,3,4,4,2,3,5,4,5,4,3,5,4,0,2,0,0,0,3,5,1,4,3,0,4,0,0,2,3,0,0,0,0,0,0,0,0,3736316.562
1068,10/30/2013,İstanbul,Big Cities,FC,3,3,4,4,2,4,5,5,5,5,1,5,5,1,0,4,0,0,5,5,1,3,1,0,0,0,0,2,3,5,5,0,0,4,0,0,3,2423571.417
1069,12/30/2011,Adana,Other,FC,4,5,4,4,2,2,5,3,4,4,5,4,4,0,0,0,0,0,5,5,4,4,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4063043.902
1070,06/27/2007,İstanbul,Big Cities,FC,4,4,4,4,2,5,5,3,5,5,5,4,5,0,0,0,0,0,5,5,3,3,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,5287012.319
1071,12/02/2007,Hatay,Other,FC,2,4,4,4,1,3,5,5,5,5,4,5,5,0,0,0,0,0,4,5,2,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3412384.144
1072,06/24/2012,Ankara,Big Cities,FC,4,4,4,3,2,2,5,4,5,5,4,5,5,0,0,0,0,0,5,5,4,3,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3775507.972
1073,01/04/2014,Rize,Other,IL,4,5,4,4,1,3,5,5,5,5,2,5,5,0,0,0,0,0,5,4,1,3,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2704624.467
1074,01/22/2011,İzmir,Big Cities,FC,3,4,3,5,3,2,5,4,5,5,4,5,5,0,4,0,4,0,5,5,1,5,4,0,0,0,0,2,3,5,0,0,0,5,0,0,0,4063656.414
1075,08/23/2013,Tanımsız,Other,IL,12,7.5,4.5,6,4,4,10,10,10,10,4,10,7.5,0,0,6,3,0,1,3,3,4,5,6,0,7.5,12.5,7.5,7.5,0,0,0,0,0,0,12,0,3276903.765
1076,11/21/1999,İzmir,Big Cities,FC,3,5,4,5,2,2,5,5,5,5,1,5,4,0,0,0,0,0,3,2,1,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6683829.831
1077,12/02/2007,İstanbul,Big Cities,FC,2,4,5,4,1,3,5,5,5,5,1,5,5,1,2,4,0,4,5,1,1,1,1,0,0,0,3,4,2,0,1,0,3,0,0,5,0,5659793.78
1078,06/27/2007,Ankara,Big Cities,FC,3,5,4,4,2,3,5,3,4,5,5,4,5,3,5,5,3,0,5,5,4,3,2,0,0,3,1,2,3,0,4,0,0,4,0,5,0,4269652.207
1079,04/28/2012,Ankara,Big Cities,IL,15,7.5,4.5,6,2,2,10,4,4,8,6,8,6,3,4,12,3,3,25,15,3,3,10,2,4,7.5,12.5,4,2,15,1,10,2,3,12,5,3,3661643.852
1080,08/13/2009,İzmir,Big Cities,FC,4,5,4,4,1,2,5,5,5,4,4,5,4,0,3,0,0,0,5,2,1,3,5,3,3,0,4,3,3,0,1,4,0,4,4,0,1,5050465.461
1081,06/01/2009,Antalya,Other,IL,3,5,4,4,1,3,5,4,4,5,5,5,5,3,4,4,3,0,3,5,2,4,1,5,5,4,3,3,0,0,2,2,2,5,5,5,2,4418361.855
1082,05/01/2013,Çanakkale,Other,FC,2,4.5,4,3,6,1,3,5,5,5,1,10,5,0,0,0,0,0,1,1,1,2,15,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2016515.417
1083,08/25/2007,İstanbul,Big Cities,FC,4,5,4,5,1,3,5,4,4,5,3,4,5,0,0,0,0,0,3,5,1,5,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5558709.432
1084,11/22/2009,Ankara,Big Cities,FC,2,5,5,4,1,5,5,5,4,4,2,4,4,0,0,0,0,0,3,5,1,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5308215.364
1085,06/23/2009,Balıkesir,Other,IL,1,3,4,3,2,5,5,5,5,5,4,5,5,5,4,3,1,4,3,5,3,2,3,2,5,5,2,3,3,2,3,2,2,3,4,4,1,4274378.38
1086,04/22/2010,İstanbul,Big Cities,FC,2,3,4,3,1,1,3,5,5,5,1,5,5,0,0,0,0,0,1,5,1,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3273605.037
1087,11/21/2009,İstanbul,Big Cities,IL,3,5,4,4,1,2,10,5,4,5,1,2,6,0,4,4,15,0,25,15,15,2,5,2,10,2,4,7.5,2.5,5,1,1,2,3,0,4,4,5808303.695
1088,10/21/2011,Adana,Other,FC,2,5,4,4,1,3,5,5,5,5,1,5,5,0,0,0,0,0,1,1,1,4,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4455804.079
1089,11/13/2013,Ankara,Big Cities,IL,4,5,4,4,2,1,5,5,4,4,3,4,4,0,0,0,0,4,5,2,2,1,2,0,2,0,0,2,1,0,0,0,0,0,0,0,0,2715740.482
1090,08/20/2011,Mersin,Other,FC,3,6,4,7.5,1,3,5,5,10,5,1,5,5,0,0,0,0,0,1,3,3,3,5,0,0,0,0,2,3,0,0,0,0,0,0,0,0,4048151.122
1091,09/15/2007,Edirne,Other,FC,4,4.5,6,7.5,6,4,10,10,4,10,2,10,7.5,0,0,0,0,0,20,2,3,1,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,5770230.925
1092,03/15/2011,Kütahya,Other,FC,12,7.5,6,4.5,2,4,10,8,10,10,6,10,7.5,0,0,0,0,0,25,15,15,4,25,0,4,0,0,7.5,7.5,0,0,0,0,0,0,0,0,4615154.668
1093,08/20/2004,Tekirdağ,Other,IL,4,5,5,3,1,5,5,5,5,5,2,5,5,1,2,4,1,3,4,5,4,5,2,3,2,2,0,4,2,5,2,4,2,2,4,4,3,4829731.008
1094,06/06/2007,İstanbul,Big Cities,IL,12,5,4,6,2,2,10,10,4,10,5,3,7.5,9,0,4,4,0,20,15,3,5,25,4,0,0,2.5,5,0,25,3,0,2,0,0,0,6,4914896.155
1095,10/11/2010,Kocaeli,Other,IL,4,5,6,5,2,5,10,4,8,8,10,6,4,15,10,15,5,4,25,15,6,3,20,8,10,10,2.5,7.5,3,3,1,15,4,24,4,5,6,4375837.718
1096,06/20/2011,Yalova,Other,IL,4,5,5,3,2,2,5,5,5,5,1,5,5,0,0,0,0,4,3,1,2,5,1,0,0,2,0,2,3,0,1,0,0,0,0,4,0,3978941.185
1097,09/06/1997,Kahramanmaraş,Other,IL,6,6,3,6,2,2,10,4,4,5,2,10,5,3,0,0,3,0,3,6,1,1,5,4,0,5,12.5,3,7.5,15,9,0,0,0,12,12,0,5762503.491
1098,11/25/2008,İstanbul,Big Cities,IL,4,5,4,4,2,3,5,4,5,5,3,5,5,3,4,4,3,5,4,5,1,5,1,1,4,4,3,2,2,5,1,3,2,3,4,0,4,4515924.34
1099,12/30/2011,İstanbul,Big Cities,FC,4,5,4,4,2,2,5,3,4,4,5,4,4,0,0,0,0,0,5,3,4,4,5,0,0,0,0,3,1,0,0,0,0,3,0,0,0,3849809.038
1100,03/09/1998,Ankara,Big Cities,FC,4,5,4,4,1,3,5,5,4,4,4,4,5,0,3,0,0,0,5,5,2,3,2,0,0,0,0,4,2,0,0,4,0,0,0,0,4,5752440.164
1101,10/23/1999,İstanbul,Big Cities,DT,4,5,4,3,1,5,5,2,5,4,2,5,4,3,5,2,0,4,2,4,3,1,1,3,5,5,4,4,3,0,5,5,4,4,0,4,2,8399971.078
1102,05/06/2013,Şanlıurfa,Other,FC,2,5,4,4,1,3,5,4,5,4,1,4,5,0,0,0,0,0,5,1,2,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2838267.559
1103,04/04/2008,Denizli,Other,IL,12,3,4,6,2,4,5,8,4,10,6,5,7.5,15,8,3,15,4,20,15,2,3,4,3,6,7.5,7.5,5,7.5,20,1,4,4,3,5,16,8,4500987.701
1104,11/25/2008,Antalya,Other,IL,4,5,4,4,2,3,5,4,5,5,3,5,5,3,4,4,5,5,4,5,1,5,4,4,4,4,5,3,2,5,1,3,2,3,4,4,4,4636909.225
1105,02/29/2012,İstanbul,Big Cities,FC,3,4,4,3,2,2,5,4,5,5,4,4,5,0,0,0,0,0,3,5,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4061797.905
1106,06/16/2012,İstanbul,Big Cities,FC,4,5,5,5,3,1,1,4,4,5,3,3,5,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2229110.055
1107,06/26/2010,Artvin,Other,FC,1,1,4,4,2,1,1,4,4,4,4,4,4,0,0,0,0,0,2,3,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,3283395.54
1108,09/26/2009,Edirne,Other,FC,2,5,4,4,2,1,1,5,5,5,2,5,5,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,3,0,0,5,0,2,4,0,0,3344657.076
1109,12/17/2013,Bursa,Other,FC,3,7.5,4,6,2,1,10,5,8,10,2,5,7.5,0,0,0,0,0,4,15,9,4,2,0,0,0,0,2,7.5,0,0,0,0,0,0,0,0,2656384.915
1110,10/18/2012,Ankara,Big Cities,FC,2,2,4,5,2,3,5,5,5,5,2,5,5,2,0,4,0,4,3,15,1,1,2,1,1,1,0,2,3,0,0,0,0,3,4,4,1,3154860.641
1111,11/03/2012,Denizli,Other,IL,2,2,3,5,3,3,1,4,5,5,4,4,5,0,8,0,3,4,5,3,1,1,1,0,4,1,0,4,3,5,0,3,2,0,4,5,0,3487547.516
1112,10/15/2012,Aksaray,Other,FC,3,3,4,4,2,2,5,4,5,5,4,5,5,0,0,0,0,0,3,1,4,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3351001.583
1113,05/29/2013,Aksaray,Other,FC,3,5,4,4,2,2,5,5,5,4,2,5,4,0,0,0,3,0,3,1,1,2,1,0,0,0,0,2,3,4,0,3,0,0,0,3,0,3078843.879
1114,10/11/2010,Malatya,Other,IL,3,4,4,4,2,2,5,4,5,5,4,5,5,3,4,4,2,4,3,1,1,5,4,3,3,3,3,5,3,0,5,3,2,3,4,4,4,4406120.815
1115,10/28/2012,Konya,Other,FC,4,5,4,4,2,2,5,4,4,5,3,4,4,1,0,2,1,0,4,5,2,3,3,5,5,5,4,3,3,1,1,1,0,3,1,3,5,3443140.223
1116,08/02/1995,İstanbul,Big Cities,FC,4,5,4,5,2,2,5,1,4,5,2,5,4,2,0,0,0,4,3,5,5,1,1,0,4,3,4,3,2,5,0,0,2,0,4,5,0,7793450.631
1117,11/01/2007,İstanbul,Big Cities,IL,5,4,4,5,2,1,5,4,5,4,2,3,5,0,5,5,0,4,4,2,4,1,3,5,4,0,1,2,2,0,0,2,2,3,0,0,0,4433902.652
1118,05/12/2013,Konya,Other,FC,4,3,4,4,2,2,5,4,4,4,3,4,4,0,0,0,0,0,4,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1978887.409
1119,07/10/2004,Antalya,Other,IL,2,3,4,4,1,2,5,5,10,4,5,5,4,2,0,4,0,4,2,5,2,2,3,5,3,2,1,2,3,3,5,4,3,5,0,16,0,3771499.882
1120,06/30/2001,İstanbul,Big Cities,FC,4,4,4,6,4,5,5,8,5,4,6,5,4,3,4,0,3,0,3,1,2,1,1,0,0,0,0,2,7.5,0,0,0,0,0,0,0,0,5424552.465
1121,07/28/2000,Erzurum,Other,FC,5,5,4,5,3,4,5,4,4,4,1,4,4,0,0,0,2,5,2,5,3,5,3,3,3,3,3,3,0,3,0,4,0,4,0,4,4,6066814.871
1122,08/15/2005,Şanlıurfa,Other,IL,9,7.5,4.5,7.5,4,2,10,8,8,8,10,6,4,3,8,12,0,12,10,15,3,2,5,2,4,5,12.5,10,5,20,12,15,4,18,0,16,0,4832174.037
1123,10/12/2013,Kocaeli,Other,FC,12,7.5,6,6,4,4,10,10,4,5,4,10,7.5,0,0,0,0,0,20,9,1,4,3,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,3171103.496
1124,09/14/2009,İstanbul,Big Cities,IL,12,7.5,6,6,4,4,10,8,8,10,4,10,7.5,0,8,12,0,15,25,4,15,3,15,10,10,12.5,5,10,2.5,15,15,0,4,24,0,16,0,3784308.733
1125,09/13/1999,Tekirdağ,Other,FC,3,4.5,4,4,1,2,5,4,5,4,6,10,7.5,0,0,0,0,0,25,2,3,2,2,0,0,0,0,5,3,0,0,0,0,0,0,0,0,5368473.035
1126,12/02/2007,Eskişehir,Other,FC,2,4,4,4,1,3,5,5,5,5,1,5,5,0,0,0,0,0,2,1,2,1,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3301309.915
1127,05/01/2012,İstanbul,Big Cities,FC,5,5,4,5,2,4,5,4,4,5,5,3,4,0,0,0,3,4,3,5,5,5,2,3,0,0,0,5,0,3,0,0,0,3,0,0,0,4477458.888
1128,05/01/2013,Ankara,Big Cities,FC,2,4,4,3,1,1,5,5,5,5,1,5,5,0,0,0,0,0,1,5,1,2,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1973233.024
1129,08/01/2000,Bolu,Other,IL,3,5,4,5,4,4,5,5,4,4,2,3,4,0,3,5,0,0,5,5,4,2,2,0,0,2,1,3,1,3,3,4,0,0,4,4,4,5412958.545
1130,08/01/2008,İstanbul,Big Cities,IL,6,5,4,4,2,2,10,5,4,4,2,4,4,4,0,3,5,12,5,6,1,4,2,4,2,3,5,2,3,15,9,4,6,4,4,12,2,4504296.725
1131,06/29/1997,Ankara,Big Cities,IL,3,7.5,6,4,4,4,10,5,4,5,4,3,4,3,5,0,0,0,5,4,5,4,10,2,2,2,2,5,1,0,0,4,3,0,0,4,1,5352449.067
1132,07/12/2013,Antalya,Other,FC,2,3,4,4,2,1,5,3,4,4,2,3,4,0,0,0,0,0,3,5,2,4,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2509333.382
1133,09/21/2012,İstanbul,Big Cities,IL,4,5,4,4,2,1,5,4,4,5,3,4,5,0,2,3,1,4,2,3,1,1,1,2,0,0,3,3,3,5,3,0,3,3,0,3,4,3869716.497
1134,10/28/2008,İstanbul,Big Cities,IL,3,5,5,4,2,3,5,4,5,5,4,5,5,3,4,0,4,5,5,5,1,3,3,5,0,3,4,4,3,5,2,3,3,5,1,5,1,4779124.316
1135,07/10/2013,Ankara,Big Cities,DT,1,5,5,5,1,2,1,5,5,5,2,5,5,3,0,2,4,0,2,5,3,1,1,5,0,0,0,4,3,0,5,5,0,4,0,0,4,3257540.245
1136,08/02/1995,Zonguldak,Other,IL,3,5,5,3,1,2,5,1,4,5,3,2,4,2,4,5,3,4,2,5,2,1,1,3,2,3,4,3,3,4,5,5,3,3,4,4,4,5870027.162
1137,06/24/2011,İstanbul,Big Cities,IL,4,3,4,5,2,2,5,4,5,4,2,3,5,2,4,0,5,4,4,4,2,3,2,0,2,0,5,1,2,5,3,0,0,4,4,5,0,3903943.782
1138,08/28/2009,Edirne,Other,MB,1,2,4,3,1,5,5,5,5,5,1,5,5,0,0,12,0,0,1,2,1,2,1,0,0,0,12.5,1,0,0,0,0,0,0,0,8,0,2892126.713
1139,12/02/2007,Manisa,Other,FC,3,4,4,4,1,3,5,5,4,5,1,4,5,0,0,0,0,0,2,1,1,1,1,5,0,0,0,2,3,0,0,0,0,0,0,0,0,3735416.945
1140,10/24/2006,Adana,Other,DT,12,7.5,6,6,4,4,10,10,8,5,10,8,7.5,0,0,0,0,0,20,3,1,3,5,0,0,0,0,5,7.5,0,0,0,0,0,0,0,0,4526413.783
1141,08/01/2010,Kocaeli,Other,IL,4,5,4,4,1,5,5,5,5,5,3,5,5,0,0,0,0,0,1,5,2,4,1,0,0,3,0,5,3,0,1,0,0,0,0,4,0,4568261.092
1142,09/15/2006,İstanbul,Big Cities,FC,9,6,6,4,1,3,5,5,10,5,1,10,7.5,0,0,0,0,0,25,15,6,4,20,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3991226.333
1143,05/18/1998,İstanbul,Big Cities,IL,4,5,4,4,2,4,5,4,4,4,4,4,3,15,0,0,0,0,5,5,3,4,4,0,10,0,4,7.5,5,0,0,0,4,0,0,16,0,6420212.098
1144,03/17/2007,İstanbul,Big Cities,IL,2,3,4,5,3,4,5,5,5,5,1,5,5,1,0,2,2,0,5,15,1,2,2,3,3,3,1,2.5,1,0,0,0,0,24,4,0,4,4018488.126
1145,08/23/2013,Tekirdağ,Other,FC,3,5,4,4,1,2,5,5,5,5,1,5,7.5,0,0,0,0,5,2,2,1,4,2,0,0,0,0,2,3,0,0,0,2,3,0,0,0,2929422.238
1146,12/03/2012,Aydın,Other,FC,2,3,4,4,1,2,5,4,4,5,4,5,5,5,4,0,1,4,5,4,2,3,4,0,0,4,0,3,2,5,1,2,2,3,0,4,3,2788806.329
1147,10/28/2008,Aydın,Other,FC,3,2,4,4,2,3,5,5,5,5,2,5,5,0,4,0,0,0,2,4,1,2,1,0,0,0,4,2,3,5,0,0,0,5,0,5,0,3449936.816
1148,08/24/1996,İstanbul,Big Cities,IL,2,5,4,4,2,2,5,3,4,5,5,2,5,0,4,4,1,4,4,5,5,3,5,5,5,5,2,5,1,5,1,5,2,4,4,5,1,6305449.828
1149,06/01/2010,Çanakkale,Other,FC,5,3,4,4,6,2,5,5,5,5,1,4,5,3,2,0,0,0,5,5,1,5,15,5,0,5,4,1,7.5,0,4,0,4,4,0,4,0,4369712.715
1150,10/06/2006,Ankara,Big Cities,IL,4,5,5,4,1,2,5,4,4,5,4,5,5,0,0,2,0,0,2,5,2,4,2,0,0,0,0,3,2,0,0,5,0,0,0,0,0,4609088.801
1151,03/28/2009,Muğla,Other,IL,2,3,6,6,2,2,5,3,8,8,10,4,6,3,4,3,0,0,10,4,6,2,1,0,5,0,0,5,3,3,0,3,2,3,0,3,3,4084522.748
1152,02/07/2007,Balıkesir,Other,FC,2,5,4,4,1,4,5,5,4,5,1,5,5,0,0,0,0,0,2,4,2,2,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4566118.255
1153,12/17/2010,İstanbul,Big Cities,FC,4,5,4,5,2,2,5,4,5,5,2,5,5,0,0,0,1,0,5,5,2,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5032645.44
1154,03/19/2012,Balıkesir,Other,IL,1,2,6,7.5,1,4,10,5,6,8,10,2,6,0,8,0,15,0,25,15,15,1,5,10,10,12.5,2.5,7.5,2.5,5,3,25,6,30,0,0,4,4036943.241
1155,01/27/2005,Kütahya,Other,FC,3,3,4,4,2,2,5,8,5,5,10,5,5,0,0,0,0,12,3,4,2,1,2,0,0,0,0,2,5,0,0,0,0,18,0,0,0,3616966.541
1156,10/04/2012,İzmir,Big Cities,IL,2,2,4,3,2,5,5,5,5,5,2,5,5,1,2,4,1,3,4,3,4,1,1,3,0,2,2,4,2,5,0,4,2,2,4,4,3,3442535.113
1157,02/01/2011,İstanbul,Big Cities,FC,3,4,4,4,2,3,5,5,5,5,1,3,5,0,2,5,1,5,1,1,1,2,1,0,0,0,0,3,1,0,5,0,0,0,0,5,2,3843259.779
1158,11/05/2011,İstanbul,Big Cities,FC,3,3,4,4,2,2,5,4,5,4,4,4,4,0,0,0,0,0,3,4,2,3,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3861167.555
1159,06/24/2012,İzmir,Big Cities,FC,4,7.5,4,3,1,2,5,4,5,5,4,5,5,0,0,0,15,0,5,5,4,4,5,0,0,0,0,3,7.5,5,15,0,0,0,0,0,0,3746792.527
1160,10/12/2013,İstanbul,Big Cities,IL,3,7.5,6,4,4,4,5,4,5,5,4,4,5,0,0,0,0,0,20,9,1,4,10,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2553969.691
1161,12/20/2003,Çankırı,Other,FC,4,3,4,4,2,2,3,3,5,5,2,5,5,4,0,0,0,0,2,3,1,1,1,0,5,5,0,2,2,0,0,0,0,4,0,0,0,4502432.819
1162,03/26/2005,Ankara,Big Cities,FC,2,5,4,4,2,2,5,2,4,5,5,3,5,0,0,0,0,0,2,4,1,2,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,6294294.014
1163,09/14/2009,Denizli,Other,IL,12,7.5,6,6,4,4,10,10,10,10,4,10,7.5,12,8,12,15,15,10,15,3,4,15,10,10,12.5,5,10,7.5,15,15,25,4,24,12,16,2,3226713.193
1164,06/01/2012,Çankırı,Other,FC,2,2,4,4,2,2,4,4,5,5,3,5,5,0,0,0,0,4,4,5,5,1,2,1,0,0,0,5,3,0,0,0,0,0,4,4,0,3655769.635
1165,10/06/2010,İstanbul,Big Cities,FC,4,5,4,4,2,2,5,4,4,4,3,4,5,2,0,0,0,0,3,5,2,3,2,4,0,0,4,3,3,3,0,0,4,0,0,0,0,3969498.553
1166,03/18/2011,Sakarya,Other,FC,1,4,4,4,2,3,1,3,4,5,5,4,4,0,0,0,0,0,5,1,1,2,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3169478.988
1167,05/05/2007,İstanbul,Big Cities,FC,4,5,4,4,2,3,5,5,4,4,2,4,4,0,2,0,0,0,3,2,2,3,1,2,0,2,3,3,3,5,3,3,0,3,4,3,0,4568886.975
1168,05/18/2011,Mersin,Other,FC,3,3,4,4,2,3,5,5,5,5,2,5,5,0,2,0,0,3,5,5,2,2,1,3,0,0,0,1,3,0,0,5,0,3,1,0,0,3475721.204
1169,06/01/2012,Antalya,Other,IL,2,1,4,5,1,4,4,4,5,5,3,5,5,2,2,4,0,0,1,2,1,1,1,0,0,0,1,1,3,5,0,5,0,0,1,4,1,1901125.18
1170,08/24/1996,İzmir,Big Cities,IL,4,5,4,4,2,2,5,4,4,4,4,2,5,3,0,0,0,0,3,5,2,4,5,5,0,5,2,3,1,5,1,5,0,4,4,5,1,5250897.22
1171,08/15/2005,İstanbul,Big Cities,FC,5,7.5,4.5,7.5,2,4,10,4,4,8,4,6,6,0,0,12,3,12,5,15,1,2,5,0,0,0,12.5,10,5,20,12,0,4,18,0,16,0,7305142.574
1172,06/09/2007,Antalya,Other,FC,3,4,4,4,2,3,5,5,5,5,2,5,5,0,0,0,0,0,4,1,1,1,3,0,0,0,0,2,3,0,1,0,0,0,0,0,0,3009305.556
1173,02/19/2010,İstanbul,Big Cities,IL,6,6,6,6,2,10,5,10,5,10,2,10,7.5,0,0,12,3,0,5,5,3,1,2,4,0,5,12.5,2,3,5,9,15,6,18,12,12,6,4654238.847
1174,08/25/2006,İzmir,Big Cities,FC,2,3,4,4,2,1,5,4,4,5,3,5,5,0,0,0,0,0,3,4,1,2,1,0,0,0,0,2,7.5,0,0,0,0,0,0,16,0,4032626.35
1175,11/29/2007,Eskişehir,Other,FC,4,3,5,4,2,1,5,5,5,5,3,5,5,0,0,0,0,0,3,4,1,2,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5162460.868
1176,02/09/2000,Kocaeli,Other,FC,3,6,4,4,1,2,5,5,5,5,1,10,5,0,0,0,0,0,1,1,1,2,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5785547.087
1177,04/22/2008,Ankara,Big Cities,FC,2,5,4,4,2,2,5,2,4,5,5,3,5,0,0,0,0,0,2,4,1,1,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,5791127.947
1178,05/29/2013,İstanbul,Big Cities,FC,5,5,4,4,2,2,5,5,5,4,2,5,4,0,0,0,0,0,3,1,1,3,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2966593.773
1179,11/08/2013,Ankara,Big Cities,IL,3,5,3,4,3,2,5,4,5,4,4,4,4,0,0,0,0,0,5,4,1,1,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1823396.455
1180,06/15/2010,Denizli,Other,IL,12,7.5,6,6,4,1,5,4,8,8,10,6,6,15,0,15,0,12,25,15,1,3,1,0,6,7.5,2.5,5,5,20,3,10,4,18,12,20,2,3815963.866
1181,11/29/2008,İstanbul,Big Cities,FC,4,3,4,4,1,2,5,4,4,4,3,4,5,0,3,4,0,0,3,5,1,3,3,0,0,0,0,4,3,3,3,0,0,0,0,0,0,4789207.796
